_id,Currency,Date,Open,High,Low,Close,Volume,Market Cap
ObjectId("5e5a946645e7ef3284237257"),bitcoin,01/10/2018,"6,619.85","6,653.30","6,549.08"
ObjectId("5e5a946645e7ef328423739b"),bitcoin,11/11/2017,"6,618.61","6,873.15","6,204.22"
ObjectId("5e5a946645e7ef3284237258"),bitcoin,30/09/2018,"6,604.71","6,643.78","6,566.54"
ObjectId("5e5a946645e7ef328423725d"),bitcoin,25/09/2018,"6,603.64","6,603.64","6,381.86"
ObjectId("5e5a946645e7ef3284237248"),bitcoin,16/10/2018,"6,601.41","6,673.59","6,571.37"
ObjectId("5e5a946645e7ef3284237250"),bitcoin,08/10/2018,"6,600.19","6,675.06","6,576.04"
ObjectId("5e5a946645e7ef32842372af"),bitcoin,05/07/2018,"6,599.71","6,749.54","6,546.65"
ObjectId("5e5a946645e7ef32842372c5"),bitcoin,13/06/2018,"6,596.88","6,631.66","6,285.63"
ObjectId("5e5a946645e7ef32842372b1"),bitcoin,03/07/2018,"6,596.66","6,671.37","6,447.75"
ObjectId("5e5a946645e7ef3284237256"),bitcoin,02/10/2018,"6,593.24","6,611.84","6,537.90"
ObjectId("5e5a946645e7ef3284237251"),bitcoin,07/10/2018,"6,590.68","6,641.49","6,557.04"
ObjectId("5e5a946645e7ef3284237247"),bitcoin,17/10/2018,"6,590.52","6,601.21","6,517.45"
ObjectId("5e5a946645e7ef328423724d"),bitcoin,11/10/2018,"6,586.74","6,586.74","6,243.74"
ObjectId("5e5a946645e7ef3284237283"),bitcoin,18/08/2018,"6,583.43","6,617.35","6,353.73"
ObjectId("5e5a946645e7ef3284237253"),bitcoin,05/10/2018,"6,574.15","6,623.62","6,557.41"
ObjectId("5e5a946645e7ef328423728b"),bitcoin,10/08/2018,"6,571.42","6,591.26","6,124.52"
ObjectId("5e5a946645e7ef3284237398"),bitcoin,14/11/2017,"6,561.48","6,764.98","6,461.75"
ObjectId("5e5a946645e7ef3284237255"),bitcoin,03/10/2018,"6,553.86","6,571.46","6,454.03"
ObjectId("5e5a946645e7ef328423727d"),bitcoin,24/08/2018,"6,551.52","6,719.96","6,498.64"
ObjectId("5e5a946645e7ef32842372b0"),bitcoin,04/07/2018,"6,550.87","6,771.92","6,450.46"
ObjectId("5e5a946645e7ef32842372c1"),bitcoin,17/06/2018,"6,545.53","6,589.11","6,499.27"
ObjectId("5e5a946645e7ef3284237246"),bitcoin,18/10/2018,"6,542.33","6,567.54","6,450.04"
ObjectId("5e5a946645e7ef3284237266"),bitcoin,16/09/2018,"6,536.68","6,544.33","6,460.10"
ObjectId("5e5a946645e7ef328423726f"),bitcoin,07/09/2018,"6,528.92","6,555.29","6,396.87"
ObjectId("5e5a946645e7ef3284237231"),bitcoin,08/11/2018,"6,522.27","6,536.92","6,438.53"
ObjectId("5e5a946645e7ef3284237268"),bitcoin,14/09/2018,"6,515.41","6,596.10","6,456.17"
ObjectId("5e5a946645e7ef3284237265"),bitcoin,17/09/2018,"6,514.06","6,540.21","6,257.52"
ObjectId("5e5a946645e7ef3284237261"),bitcoin,21/09/2018,"6,513.87","6,794.33","6,496.36"
ObjectId("5e5a946645e7ef32842372c0"),bitcoin,18/06/2018,"6,510.07","6,781.14","6,446.68"
ObjectId("5e5a946645e7ef3284237267"),bitcoin,15/09/2018,"6,509.40","6,561.72","6,493.55"
ObjectId("5e5a946645e7ef3284237281"),bitcoin,20/08/2018,"6,500.51","6,536.92","6,297.93"
ObjectId("5e5a946645e7ef3284237254"),bitcoin,04/10/2018,"6,497.91","6,603.31","6,497.91"
ObjectId("5e5a946645e7ef328423725b"),bitcoin,27/09/2018,"6,495.29","6,712.10","6,464.95"
ObjectId("5e5a946645e7ef328423723b"),bitcoin,29/10/2018,"6,492.35","6,503.60","6,306.99"
ObjectId("5e5a946645e7ef3284237243"),bitcoin,21/10/2018,"6,490.09","6,556.38","6,476.00"
ObjectId("5e5a946645e7ef328423727f"),bitcoin,22/08/2018,"6,486.25","6,816.79","6,310.11"
ObjectId("5e5a946645e7ef3284237242"),bitcoin,22/10/2018,"6,486.05","6,543.80","6,462.98"
ObjectId("5e5a946645e7ef328423723f"),bitcoin,25/10/2018,"6,484.65","6,504.65","6,447.03"
ObjectId("5e5a946645e7ef328423723c"),bitcoin,28/10/2018,"6,482.66","6,502.28","6,447.91"
ObjectId("5e5a946645e7ef328423723d"),bitcoin,27/10/2018,"6,480.84","6,507.41","6,453.53"
ObjectId("5e5a946645e7ef3284237240"),bitcoin,24/10/2018,"6,478.89","6,521.99","6,468.86"
ObjectId("5e5a946645e7ef3284237245"),bitcoin,19/10/2018,"6,478.07","6,493.68","6,445.31"
ObjectId("5e5a946645e7ef3284237241"),bitcoin,23/10/2018,"6,472.36","6,506.01","6,451.27"
ObjectId("5e5a946645e7ef3284237232"),bitcoin,07/11/2018,"6,468.50","6,552.16","6,468.31"
ObjectId("5e5a946645e7ef328423723e"),bitcoin,26/10/2018,"6,468.44","6,498.29","6,449.61"
ObjectId("5e5a946645e7ef3284237244"),bitcoin,20/10/2018,"6,460.92","6,497.72","6,449.00"
ObjectId("5e5a946645e7ef328423726e"),bitcoin,08/09/2018,"6,460.17","6,534.25","6,197.52"
ObjectId("5e5a946645e7ef32842372c2"),bitcoin,16/06/2018,"6,455.45","6,592.49","6,402.29"
ObjectId("5e5a946645e7ef328423725c"),bitcoin,26/09/2018,"6,452.79","6,585.91","6,397.89"
ObjectId("5e5a946645e7ef3284237230"),bitcoin,09/11/2018,"6,442.60","6,456.46","6,373.37"
ObjectId("5e5a946645e7ef32842373a5"),bitcoin,01/11/2017,"6,440.97","6,767.31","6,377.88"
ObjectId("5e5a946645e7ef3284237233"),bitcoin,06/11/2018,"6,433.38","6,463.55","6,408.16"
ObjectId("5e5a946645e7ef3284237282"),bitcoin,19/08/2018,"6,422.57","6,537.98","6,361.55"
ObjectId("5e5a946645e7ef328423722e"),bitcoin,11/11/2018,"6,413.63","6,423.25","6,350.17"
ObjectId("5e5a946645e7ef328423722d"),bitcoin,12/11/2018,"6,411.76","6,434.21","6,360.47"
ObjectId("5e5a946645e7ef32842372b3"),bitcoin,01/07/2018,"6,411.68","6,432.85","6,289.29"
ObjectId("5e5a946645e7ef3284237262"),bitcoin,20/09/2018,"6,398.85","6,529.26","6,395.95"
ObjectId("5e5a946645e7ef32842372a8"),bitcoin,12/07/2018,"6,396.78","6,397.10","6,136.42"
ObjectId("5e5a946645e7ef3284237236"),bitcoin,03/11/2018,"6,387.24","6,400.07","6,342.37"
ObjectId("5e5a946645e7ef328423722f"),bitcoin,10/11/2018,"6,386.13","6,437.28","6,385.31"
ObjectId("5e5a946645e7ef32842372b2"),bitcoin,02/07/2018,"6,380.38","6,683.86","6,305.70"
ObjectId("5e5a946645e7ef3284237237"),bitcoin,02/11/2018,"6,378.92","6,396.86","6,327.38"
ObjectId("5e5a946645e7ef328423722c"),bitcoin,13/11/2018,"6,373.19","6,395.27","6,342.67"
ObjectId("5e5a946645e7ef3284237263"),bitcoin,19/09/2018,"6,371.85","6,448.46","6,208.34"
ObjectId("5e5a946645e7ef328423727e"),bitcoin,23/08/2018,"6,371.34","6,546.54","6,371.34"
ObjectId("5e5a946645e7ef3284237235"),bitcoin,04/11/2018,"6,365.47","6,388.63","6,294.57"
ObjectId("5e5a946645e7ef3284237234"),bitcoin,05/11/2018,"6,363.62","6,480.59","6,363.62"
ObjectId("5e5a946645e7ef32842372a4"),bitcoin,16/07/2018,"6,357.01","6,741.75","6,357.01"
ObjectId("5e5a946645e7ef3284237269"),bitcoin,13/09/2018,"6,354.24","6,535.41","6,354.24"
ObjectId("5e5a946645e7ef328423722b"),bitcoin,14/11/2018,"6,351.24","6,371.55","5,544.09"
ObjectId("5e5a946645e7ef32842372c4"),bitcoin,14/06/2018,"6,342.75","6,707.14","6,334.46"
ObjectId("5e5a946645e7ef3284237288"),bitcoin,13/08/2018,"6,341.36","6,537.05","6,225.72"
ObjectId("5e5a946645e7ef3284237284"),bitcoin,17/08/2018,"6,340.91","6,582.50","6,324.97"
ObjectId("5e5a946645e7ef328423723a"),bitcoin,30/10/2018,"6,337.04","6,364.99","6,310.14"
ObjectId("5e5a946645e7ef3284237239"),bitcoin,31/10/2018,"6,336.99","6,349.16","6,316.88"
ObjectId("5e5a946645e7ef328423726b"),bitcoin,11/09/2018,"6,331.88","6,398.92","6,260.21"
ObjectId("5e5a946645e7ef32842372a9"),bitcoin,11/07/2018,"6,330.77","6,444.96","6,330.47"
ObjectId("5e5a946645e7ef3284237238"),bitcoin,01/11/2018,"6,318.14","6,547.14","6,311.83"
ObjectId("5e5a946645e7ef328423726a"),bitcoin,12/09/2018,"6,317.01","6,363.87","6,265.09"
ObjectId("5e5a946645e7ef328423728c"),bitcoin,09/08/2018,"6,305.56","6,625.73","6,249.07"
ObjectId("5e5a946645e7ef328423726c"),bitcoin,10/09/2018,"6,301.57","6,374.98","6,292.76"
ObjectId("5e5a946645e7ef3284237280"),bitcoin,21/08/2018,"6,301.07","6,500.87","6,298.24"
ObjectId("5e5a946645e7ef328423739a"),bitcoin,12/11/2017,"6,295.45","6,625.05","5,519.01"
ObjectId("5e5a946645e7ef3284237285"),bitcoin,16/08/2018,"6,294.23","6,473.50","6,276.41"
ObjectId("5e5a946645e7ef3284237249"),bitcoin,15/10/2018,"6,292.64","6,965.06","6,258.68"
ObjectId("5e5a946645e7ef328423724a"),bitcoin,14/10/2018,"6,288.49","6,363.21","6,280.15"
ObjectId("5e5a946645e7ef3284237287"),bitcoin,14/08/2018,"6,287.66","6,287.94","5,971.05"
ObjectId("5e5a946645e7ef3284237289"),bitcoin,12/08/2018,"6,283.65","6,409.85","6,237.50"
ObjectId("5e5a946645e7ef3284237264"),bitcoin,18/09/2018,"6,280.91","6,384.18","6,265.71"
ObjectId("5e5a946645e7ef328423724b"),bitcoin,13/10/2018,"6,278.08","6,308.51","6,259.81"
ObjectId("5e5a946645e7ef32842372a5"),bitcoin,15/07/2018,"6,272.70","6,403.46","6,256.51"
ObjectId("5e5a946645e7ef32842372b8"),bitcoin,26/06/2018,"6,253.55","6,290.16","6,093.67"
ObjectId("5e5a946645e7ef32842372a6"),bitcoin,14/07/2018,"6,247.50","6,298.19","6,212.22"
ObjectId("5e5a946645e7ef328423724c"),bitcoin,12/10/2018,"6,239.25","6,328.50","6,236.47"
ObjectId("5e5a946645e7ef32842372a7"),bitcoin,13/07/2018,"6,235.03","6,310.55","6,192.24"
ObjectId("5e5a946645e7ef328423726d"),bitcoin,09/09/2018,"6,223.38","6,446.26","6,201.22"
ObjectId("5e5a946645e7ef3284237286"),bitcoin,15/08/2018,"6,221.42","6,588.49","6,221.42"
ObjectId("5e5a946645e7ef32842372b4"),bitcoin,30/06/2018,"6,214.22","6,465.51","6,214.22"
ObjectId("5e5a946645e7ef328423728a"),bitcoin,11/08/2018,"6,185.79","6,455.74","6,109.03"
ObjectId("5e5a946645e7ef328423717a"),bitcoin,10/05/2019,"6,175.82","6,434.62","6,161.52"
ObjectId("5e5a946645e7ef32842372b9"),bitcoin,25/06/2018,"6,171.97","6,327.37","6,119.68"
ObjectId("5e5a946645e7ef32842372ba"),bitcoin,24/06/2018,"6,164.28","6,223.78","5,826.41"
ObjectId("5e5a946645e7ef32842372b6"),bitcoin,28/06/2018,"6,153.16","6,170.41","5,873.05"
ObjectId("5e5a946645e7ef32842373a6"),bitcoin,31/10/2017,"6,132.02","6,470.43","6,103.33"
ObjectId("5e5a946645e7ef32842373a7"),bitcoin,30/10/2017,"6,114.85","6,214.99","6,040.85"
ObjectId("5e5a946645e7ef32842372bb"),bitcoin,23/06/2018,"6,090.10","6,224.82","6,071.81"
ObjectId("5e5a946645e7ef32842372b7"),bitcoin,27/06/2018,"6,084.40","6,180.00","6,052.85"
ObjectId("5e5a946645e7ef32842373af"),bitcoin,22/10/2017,"6,036.66","6,076.26","5,792.34"
ObjectId("5e5a946645e7ef32842373ae"),bitcoin,23/10/2017,"6,006.00","6,075.59","5,732.47"
ObjectId("5e5a946645e7ef3284237311"),bitcoin,29/03/2018,"7,979.07","7,994.33","7,081.38"
ObjectId("5e5a946645e7ef3284237276"),bitcoin,31/08/2018,"6,973.97","7,057.17","6,920.16"
ObjectId("5e5a946645e7ef328423728e"),bitcoin,07/08/2018,"6,958.32","7,146.56","6,748.24"
ObjectId("5e5a946645e7ef328423716e"),bitcoin,22/05/2019,"7,956.29","7,997.61","7,615.99"
ObjectId("5e5a946645e7ef3284237303"),bitcoin,12/04/2018,"6,955.38","7,899.23","6,806.51"
ObjectId("5e5a946645e7ef328423715c"),bitcoin,09/06/2019,"7,949.67","7,975.97","7,583.22"
ObjectId("5e5a946645e7ef3284237307"),bitcoin,08/04/2018,"6,919.98","7,111.56","6,919.98"
ObjectId("5e5a946645e7ef328423730f"),bitcoin,31/03/2018,"6,892.48","7,207.85","6,863.52"
ObjectId("5e5a946645e7ef3284237279"),bitcoin,28/08/2018,"6,891.08","7,109.56","6,882.34"
ObjectId("5e5a946645e7ef3284237173"),bitcoin,17/05/2019,"7,886.93","7,929.15","7,038.12"
ObjectId("5e5a946645e7ef328423730d"),bitcoin,02/04/2018,"6,844.86","7,135.47","6,816.58"
ObjectId("5e5a946645e7ef328423715f"),bitcoin,06/06/2019,"7,819.63","7,937.34","7,571.47"
ObjectId("5e5a946645e7ef32842373a4"),bitcoin,02/11/2017,"6,777.77","7,367.33","6,758.72"
ObjectId("5e5a946645e7ef3284237294"),bitcoin,01/08/2018,"7,769.04","7,769.04","7,504.95"
ObjectId("5e5a946645e7ef32842370ae"),bitcoin,30/11/2019,"7,764.06","7,836.10","7,515.85"
ObjectId("5e5a946645e7ef32842372a3"),bitcoin,17/07/2018,"6,739.65","7,387.24","6,684.17"
ObjectId("5e5a946645e7ef32842372ce"),bitcoin,04/06/2018,"7,722.53","7,753.82","7,474.04"
ObjectId("5e5a946645e7ef3284237160"),bitcoin,05/06/2019,"7,704.34","7,901.85","7,668.67"
ObjectId("5e5a946645e7ef3284237394"),bitcoin,18/11/2017,"7,697.21","7,884.99","7,463.44"
ObjectId("5e5a946645e7ef32842372ca"),bitcoin,08/06/2018,"7,685.14","7,698.19","7,558.40"
ObjectId("5e5a946645e7ef328423716d"),bitcoin,23/05/2019,"7,677.27","7,943.79","7,533.20"
ObjectId("5e5a946645e7ef32842372cb"),bitcoin,07/06/2018,"7,650.82","7,741.27","7,650.82"
ObjectId("5e5a946645e7ef32842370b6"),bitcoin,22/11/2019,"7,643.57","7,697.38","6,936.71"
ObjectId("5e5a946645e7ef3284237397"),bitcoin,15/11/2017,"6,634.76","7,342.25","6,634.76"
ObjectId("5e5a946645e7ef3284237293"),bitcoin,02/08/2018,"7,634.19","7,712.77","7,523.44"
ObjectId("5e5a946645e7ef32842372c9"),bitcoin,09/06/2018,"7,632.52","7,683.58","7,531.98"
ObjectId("5e5a946645e7ef32842372cf"),bitcoin,03/06/2018,"7,632.09","7,754.89","7,613.04"
ObjectId("5e5a946645e7ef3284237308"),bitcoin,07/04/2018,"6,630.51","7,050.54","6,630.51"
ObjectId("5e5a946645e7ef32842372cc"),bitcoin,06/06/2018,"7,625.97","7,680.43","7,502.01"
ObjectId("5e5a946645e7ef32842372d8"),bitcoin,25/05/2018,"7,592.30","7,659.14","7,392.65"
ObjectId("5e5a946645e7ef32842370ad"),bitcoin,01/12/2019,"7,571.62","7,571.62","7,291.34"
ObjectId("5e5a946645e7ef3284237292"),bitcoin,03/08/2018,"7,562.14","7,562.14","7,328.65"
ObjectId("5e5a946645e7ef32842372d9"),bitcoin,24/05/2018,"7,561.12","7,738.60","7,331.14"
ObjectId("5e5a946645e7ef32842370b0"),bitcoin,28/11/2019,"7,536.82","7,730.07","7,454.12"
ObjectId("5e5a946645e7ef32842372d0"),bitcoin,02/06/2018,"7,536.72","7,695.83","7,497.26"
ObjectId("5e5a946645e7ef32842370d3"),bitcoin,24/10/2019,"7,509.73","7,532.87","7,446.99"
ObjectId("5e5a946645e7ef32842372cd"),bitcoin,05/06/2018,"7,500.90","7,643.23","7,397.00"
ObjectId("5e5a946645e7ef32842372d1"),bitcoin,01/06/2018,"7,500.70","7,604.73","7,407.34"
ObjectId("5e5a946645e7ef32842372c8"),bitcoin,10/06/2018,"7,499.55","7,499.55","6,709.07"
ObjectId("5e5a946645e7ef32842372d7"),bitcoin,26/05/2018,"7,486.48","7,595.16","7,349.12"
ObjectId("5e5a946645e7ef32842372d3"),bitcoin,30/05/2018,"7,469.73","7,573.77","7,313.60"
ObjectId("5e5a946645e7ef32842372a0"),bitcoin,20/07/2018,"7,467.40","7,594.67","7,323.26"
ObjectId("5e5a946645e7ef32842370af"),bitcoin,29/11/2019,"7,466.73","7,781.18","7,460.76"
ObjectId("5e5a946645e7ef328423730b"),bitcoin,04/04/2018,"7,456.41","7,469.88","6,803.88"
ObjectId("5e5a946645e7ef328423739d"),bitcoin,09/11/2017,"7,446.83","7,446.83","7,101.52"
ObjectId("5e5a946645e7ef3284237291"),bitcoin,04/08/2018,"7,438.67","7,497.49","6,984.07"
ObjectId("5e5a946645e7ef32842370ac"),bitcoin,02/12/2019,"7,424.04","7,474.82","7,233.40"
ObjectId("5e5a946645e7ef328423729e"),bitcoin,22/07/2018,"7,417.80","7,537.95","7,383.82"
ObjectId("5e5a946645e7ef328423729d"),bitcoin,23/07/2018,"7,414.71","7,771.50","7,409.10"
ObjectId("5e5a946645e7ef32842372d2"),bitcoin,31/05/2018,"7,406.15","7,608.90","7,361.13"
ObjectId("5e5a946645e7ef32842373a1"),bitcoin,05/11/2017,"7,404.52","7,617.48","7,333.19"
ObjectId("5e5a946645e7ef32842373a0"),bitcoin,06/11/2017,"7,403.22","7,445.77","7,007.31"
ObjectId("5e5a946645e7ef32842370b4"),bitcoin,24/11/2019,"7,398.63","7,408.58","7,029.29"
ObjectId("5e5a946645e7ef3284237179"),bitcoin,11/05/2019,"6,379.67","7,333.00","6,375.70"
ObjectId("5e5a946645e7ef32842372a1"),bitcoin,19/07/2018,"7,378.20","7,494.46","7,295.46"
ObjectId("5e5a946645e7ef32842372d5"),bitcoin,28/05/2018,"7,371.31","7,419.05","7,100.89"
ObjectId("5e5a946645e7ef32842372d6"),bitcoin,27/05/2018,"7,362.08","7,381.74","7,270.96"
ObjectId("5e5a946645e7ef3284237271"),bitcoin,05/09/2018,"7,361.46","7,388.43","6,792.83"
ObjectId("5e5a946645e7ef328423729f"),bitcoin,21/07/2018,"7,352.72","7,437.64","7,262.41"
ObjectId("5e5a946645e7ef3284237172"),bitcoin,18/05/2019,"7,341.66","7,447.27","7,251.50"
ObjectId("5e5a946645e7ef32842370ab"),bitcoin,03/12/2019,"7,323.98","7,418.86","7,229.36"
ObjectId("5e5a946645e7ef3284237396"),bitcoin,16/11/2017,"7,323.24","7,967.38","7,176.58"
ObjectId("5e5a946645e7ef32842370aa"),bitcoin,04/12/2019,"7,320.13","7,539.78","7,170.92"
ObjectId("5e5a946645e7ef32842372a2"),bitcoin,18/07/2018,"7,315.32","7,534.99","7,280.47"
ObjectId("5e5a946645e7ef32842370b5"),bitcoin,23/11/2019,"7,296.16","7,442.26","7,151.42"
ObjectId("5e5a946645e7ef3284237273"),bitcoin,03/09/2018,"7,279.03","7,317.94","7,208.15"
ObjectId("5e5a946645e7ef3284237272"),bitcoin,04/09/2018,"7,263.00","7,388.26","7,255.44"
ObjectId("5e5a946645e7ef32842370b1"),bitcoin,27/11/2019,"7,220.88","7,619.69","6,974.17"
ObjectId("5e5a946645e7ef3284237178"),bitcoin,12/05/2019,"7,203.51","7,503.87","6,815.77"
ObjectId("5e5a946645e7ef3284237274"),bitcoin,02/09/2018,"7,189.58","7,306.31","7,132.16"
ObjectId("5e5a946645e7ef328423739c"),bitcoin,10/11/2017,"7,173.73","7,312.00","6,436.87"
ObjectId("5e5a946645e7ef3284237310"),bitcoin,30/03/2018,"7,171.45","7,276.66","6,683.93"
ObjectId("5e5a946645e7ef32842373a2"),bitcoin,04/11/2017,"7,164.48","7,492.86","7,031.28"
ObjectId("5e5a946645e7ef32842370b2"),bitcoin,26/11/2019,"7,145.16","7,320.23","7,098.57"
ObjectId("5e5a946645e7ef328423739e"),bitcoin,08/11/2017,"7,141.38","7,776.42","7,114.02"
ObjectId("5e5a946645e7ef32842372d4"),bitcoin,29/05/2018,"7,129.46","7,526.42","7,090.68"
ObjectId("5e5a946645e7ef328423730c"),bitcoin,03/04/2018,"7,102.26","7,530.94","7,072.49"
ObjectId("5e5a946645e7ef3284237278"),bitcoin,29/08/2018,"7,091.71","7,113.30","6,970.82"
ObjectId("5e5a946645e7ef32842373a3"),bitcoin,03/11/2017,"7,087.53","7,461.29","7,002.94"
ObjectId("5e5a946645e7ef328423728f"),bitcoin,06/08/2018,"7,062.94","7,166.55","6,890.54"
ObjectId("5e5a946645e7ef3284237344"),bitcoin,06/02/2018,"7,051.75","7,850.70","6,048.26"
ObjectId("5e5a946645e7ef3284237275"),bitcoin,01/09/2018,"7,044.81","7,242.29","7,038.05"
ObjectId("5e5a946645e7ef3284237306"),bitcoin,09/04/2018,"7,044.32","7,178.11","6,661.99"
ObjectId("5e5a946645e7ef3284237277"),bitcoin,30/08/2018,"7,043.76","7,072.69","6,834.69"
ObjectId("5e5a946645e7ef32842370b3"),bitcoin,25/11/2019,"7,039.98","7,319.86","6,617.17"
ObjectId("5e5a946645e7ef3284237290"),bitcoin,05/08/2018,"7,031.08","7,102.77","6,940.70"
ObjectId("5e5a946645e7ef328423739f"),bitcoin,07/11/2017,"7,023.10","7,253.32","7,023.10"
ObjectId("5e5a946645e7ef328423730e"),bitcoin,01/04/2018,"7,003.06","7,060.95","6,526.87"
ObjectId("5e5a946645e7ef3284237300"),bitcoin,15/04/2018,"7,999.33","8,338.42","7,999.33"
ObjectId("5e5a946645e7ef32842370d7"),bitcoin,20/10/2019,"7,997.81","8,281.82","7,949.44"
ObjectId("5e5a946645e7ef328423716b"),bitcoin,25/05/2019,"7,991.89","8,117.93","7,965.98"
ObjectId("5e5a946645e7ef3284237175"),bitcoin,15/05/2019,"7,989.37","8,216.42","7,899.11"
ObjectId("5e5a946645e7ef32842370e4"),bitcoin,07/10/2019,"7,989.12","8,308.45","7,905.77"
ObjectId("5e5a946645e7ef328423716f"),bitcoin,21/05/2019,"7,977.97","8,062.17","7,843.34"
ObjectId("5e5a946645e7ef32842370d8"),bitcoin,19/10/2019,"7,973.80","8,082.63","7,944.78"
ObjectId("5e5a946645e7ef3284237177"),bitcoin,13/05/2019,"6,971.18","8,047.41","6,898.28"
ObjectId("5e5a946645e7ef3284237299"),bitcoin,27/07/2018,"7,950.40","8,262.66","7,839.76"
ObjectId("5e5a946645e7ef32842372fd"),bitcoin,18/04/2018,"7,944.43","8,197.80","7,886.01"
ObjectId("5e5a946645e7ef328423733d"),bitcoin,13/02/2018,"8,926.72","8,958.47","8,455.41"
ObjectId("5e5a946645e7ef3284237159"),bitcoin,12/06/2019,"7,925.43","8,196.65","7,862.36"
ObjectId("5e5a946645e7ef3284237316"),bitcoin,24/03/2018,"8,901.95","8,996.18","8,665.70"
ObjectId("5e5a946645e7ef3284237302"),bitcoin,13/04/2018,"7,901.09","8,183.96","7,758.93"
ObjectId("5e5a946645e7ef328423731c"),bitcoin,18/03/2018,"7,890.52","8,245.51","7,397.99"
ObjectId("5e5a946645e7ef328423716c"),bitcoin,24/05/2019,"7,881.70","8,140.72","7,824.45"
ObjectId("5e5a946645e7ef3284237301"),bitcoin,14/04/2018,"7,874.67","8,140.71","7,846.00"
ObjectId("5e5a946645e7ef3284237395"),bitcoin,17/11/2017,"7,853.57","8,004.59","7,561.09"
ObjectId("5e5a946645e7ef32842372fa"),bitcoin,21/04/2018,"8,848.79","8,997.57","8,652.15"
ObjectId("5e5a946645e7ef3284237312"),bitcoin,28/03/2018,"7,836.83","8,122.89","7,809.17"
ObjectId("5e5a946645e7ef328423715e"),bitcoin,07/06/2019,"7,826.90","8,126.15","7,788.37"
ObjectId("5e5a946645e7ef32842370bf"),bitcoin,13/11/2019,"8,812.03","8,836.84","8,761.65"
ObjectId("5e5a946645e7ef32842370be"),bitcoin,14/11/2019,"8,811.94","8,826.94","8,692.55"
ObjectId("5e5a946645e7ef32842370c3"),bitcoin,09/11/2019,"8,809.47","8,891.82","8,793.16"
ObjectId("5e5a946645e7ef3284237176"),bitcoin,14/05/2019,"7,807.88","8,268.71","7,696.39"
ObjectId("5e5a946645e7ef3284237168"),bitcoin,28/05/2019,"8,802.76","8,807.02","8,634.72"
ObjectId("5e5a946645e7ef32842372f8"),bitcoin,23/04/2018,"8,794.39","8,958.55","8,788.81"
ObjectId("5e5a946645e7ef3284237393"),bitcoin,19/11/2017,"7,766.03","8,101.91","7,694.10"
ObjectId("5e5a946645e7ef32842370c0"),bitcoin,12/11/2019,"8,759.75","8,853.77","8,685.43"
ObjectId("5e5a946645e7ef3284237343"),bitcoin,07/02/2018,"7,755.49","8,509.11","7,236.79"
ObjectId("5e5a946645e7ef3284237162"),bitcoin,03/06/2019,"8,741.75","8,743.50","8,204.19"
ObjectId("5e5a946645e7ef3284237317"),bitcoin,23/03/2018,"8,736.25","8,879.62","8,360.62"
ObjectId("5e5a946645e7ef3284237167"),bitcoin,29/05/2019,"8,718.59","8,755.85","8,482.73"
ObjectId("5e5a946645e7ef328423729c"),bitcoin,24/07/2018,"7,716.51","8,424.27","7,705.50"
ObjectId("5e5a946645e7ef32842372e3"),bitcoin,14/05/2018,"8,713.10","8,881.12","8,367.97"
ObjectId("5e5a946645e7ef32842370bd"),bitcoin,15/11/2019,"8,705.71","8,730.87","8,484.84"
ObjectId("5e5a946645e7ef32842372e2"),bitcoin,15/05/2018,"8,705.19","8,836.19","8,456.45"
ObjectId("5e5a946645e7ef328423715b"),bitcoin,10/06/2019,"7,692.28","8,031.91","7,586.73"
ObjectId("5e5a946645e7ef3284237156"),bitcoin,15/06/2019,"8,689.75","8,859.13","8,618.40"
ObjectId("5e5a946645e7ef3284237169"),bitcoin,27/05/2019,"8,674.07","8,907.17","8,668.70"
ObjectId("5e5a946645e7ef3284237342"),bitcoin,08/02/2018,"7,637.86","8,558.77","7,637.86"
ObjectId("5e5a946645e7ef328423733f"),bitcoin,11/02/2018,"8,616.13","8,616.13","7,931.10"
ObjectId("5e5a946645e7ef3284237315"),bitcoin,25/03/2018,"8,612.81","8,682.01","8,449.10"
ObjectId("5e5a946645e7ef32842370f0"),bitcoin,25/09/2019,"8,603.43","8,744.83","8,325.40"
ObjectId("5e5a946645e7ef32842370e1"),bitcoin,10/10/2019,"8,585.28","8,625.27","8,471.93"
ObjectId("5e5a946645e7ef32842370e0"),bitcoin,11/10/2019,"8,585.26","8,721.78","8,316.18"
ObjectId("5e5a946645e7ef32842370ba"),bitcoin,18/11/2019,"8,573.98","8,653.28","8,273.57"
ObjectId("5e5a946645e7ef3284237164"),bitcoin,01/06/2019,"8,573.84","8,625.60","8,481.58"
ObjectId("5e5a946645e7ef3284237163"),bitcoin,02/06/2019,"8,565.47","8,809.30","8,561.24"
ObjectId("5e5a946645e7ef32842370bb"),bitcoin,17/11/2019,"8,549.47","8,727.79","8,500.97"
ObjectId("5e5a946645e7ef32842372dc"),bitcoin,21/05/2018,"8,522.33","8,557.52","8,365.12"
ObjectId("5e5a946645e7ef32842372e4"),bitcoin,13/05/2018,"8,515.49","8,773.55","8,395.12"
ObjectId("5e5a946645e7ef32842372e1"),bitcoin,16/05/2018,"8,504.41","8,508.43","8,175.49"
ObjectId("5e5a946645e7ef3284237314"),bitcoin,26/03/2018,"8,498.47","8,530.08","7,921.43"
ObjectId("5e5a946645e7ef32842370bc"),bitcoin,16/11/2019,"8,491.17","8,592.00","8,473.97"
